Input,1 Step Prediction,5 Step Prediction,Anomaly Score,Anomaly Likelihood
-807.09143,-1517.6901471980073,-2697.3602627646324,0.0,0.018876048872244134
-976.71387,-1517.6901471980073,-3330.353983312578,0.0,0.018898250422556773
-1291.492972,-1517.6901471980073,-3330.353983312578,0.0,0.01892043622591934
-1648.79128,-1517.6901471980073,-3330.353983312578,0.0625,0.021535070301212277
-1998.83702,-2237.001193275217,-3330.353983312578,0.0625,0.024147916688787067
-2481.7096,-2697.3602627646324,-3934.5752620174335,0.03125,0.02280897761898692
-3051.53344,-3244.036657783312,-3934.5752620174335,0.0,0.02023055166610084
-3548.29858,-3934.5752620174335,-4567.568982565379,0.03125,0.020253059701550634
-3985.41454,-3934.5752620174335,-5114.245377584059,0.0,0.02027315825784016
-4428.11868,-4567.568982565379,-5114.245377584059,0.0,0.019051605648672622
-4833.9641,-5114.245377584059,-4222.299680448317,0.0,0.019073682777629317
-5137.89216,-5143.017819427147,-6150.053283935242,0.0,0.019095744275857102
-5415.2211,-5660.921772602738,-6150.053283935242,0.0,0.019117790158038987
-5736.34126,-6150.053283935242,-4797.748517310087,0.1875,0.028541649477462527
-6097.53556,-6034.963516562889,-6265.143051307596,0.03125,0.029802419857348612
-6220.10452,-6265.143051307596,-6265.143051307596,0.0,0.020409722992429723
-6218.07832,-5919.873749190534,-7617.447817932752,0.0,0.019180093021323605
-5970.65416,-5919.873749190534,-6437.7777023661265,0.0,0.019202079231682864
-5290.10804,-6236.370609464508,6740.000661768368,0.0,0.019224049896965852
-4219.93338,-4423.706773349937,-6725.50212079701,0.0,0.019246005031875808
-2870.474168,-2467.1807280199246,-596.972008219178,0.96875,0.13672744531508008
-1196.631248,-596.972008219178,-596.972008219178,0.03125,0.13797883956065313
761.097092,1676.0508973848082,1618.5060136986303,0.125,0.026278930736771164
2873.672092,151.11147970112143,-4538.796540722291,0.0,0.025036668432151046
5124.102332,4869.791941967622,6452.276243337485,0.0,0.019286202087163352
7273.9345,7948.443219178083,9070.56845105853,0.15625,0.0268630609888595
9195.44516,4927.336825653798,11055.866938231633,0.5625,0.07251700438110475
10836.87528,11861.495309838108,-1517.6901471980073,0.0,0.06495066744038375
12080.12082,12839.758332503116,13472.75205305106,0.0,0.019307238572625146
12871.7678,13789.248913325031,16493.858446575345,1.0,0.1443068718756283
13311.5628,14594.877284931506,16896.67263237858,0.0,0.1443040797509988
13460.842,12379.3992630137,17788.618329514324,1.0,0.14410412122188057
13339.1444,12379.3992630137,13587.841820423415,0.0,0.1441013225482913
12953.9476,12379.3992630137,15688.23007496887,0.0,0.019317957289215586
12480.3944,13300.117401992527,6423.503801494397,0.0,0.019339846086261984
11790.9994,13300.117401992527,6250.869150435865,0.71875,0.08830945183092928
10923.70552,12580.80635591532,6250.869150435865,0.6875,0.15212456912089373
9879.24578,12580.80635591532,6250.869150435865,0.5625,0.12873519563062316
8595.40988,12321.854379327524,7142.814847571608,0.0,0.0648879718112081
7025.11596,7114.04240572852,4898.56438381071,0.15625,0.026852613330951677
5328.0342,5071.199034869242,14709.967052303862,0.15625,0.03442491184380266
3560.363878,4553.29508169365,14709.967052303862,0.3125,0.04560050616807459
1877.636618,2222.727292403488,18795.653794022415,0.78125,0.11794580821709148
219.430778,697.787874719801,4035.3911285180584,1.0,0.22411237187791078
-1275.957182,2280.272176089664,3632.576942714819,1.0,0.2688042314177933
-2538.484622,1676.0508973848082,3057.1281058530512,0.5,0.18146945510683868
-3630.25722,-1201.1932869240336,16407.541121046077,0.46875,0.09079203734949721
-4596.37448,-4193.527238605229,-165.3853805728504,0.375,0.07738635363976236
-5275.10404,-5114.245377584059,10077.603915566626,0.40625,0.07068806446644305
-5739.50974,-5747.239098132004,11055.866938231633,0.15625,0.053967233362378124
-6154.6866,-6121.280842092154,7257.90461494396,0.03125,0.02791493649392229
-6563.5227,-5315.652470485678,6452.276243337485,0.21875,0.031916807991995436
-6966.0312,-6524.0950278953915,-7185.861190286425,0.125,0.03643460049434215
-7203.60918,-7617.447817932752,-6437.7777023661265,0.0,0.02492531294545121
-7477.7097,-7617.447817932752,-5315.652470485678,0.0,0.019176550560245344
-7717.39372,-7818.8549108343705,-4222.299680448317,0.03125,0.020456403189666482
-7798.77448,-8020.262003735989,-7905.172236363635,0.03125,0.021735365476654486
-7800.85992,-8451.848631382316,-9199.932119302615,0.0,0.020495419107284907
-7903.8323,-7818.8549108343705,-8192.89665479452,0.0,0.01925633486953333
-8044.61072,-7818.8549108343705,-8192.89665479452,0.09375,0.023434617993048478
-8194.67948,-8854.662817185554,-9890.470723536737,0.0,0.02345070858679806
-8420.702,-8077.806887422166,-9890.470723536737,0.0625,0.021961020357630954
-8690.69604,-8221.669096637608,-9890.470723536737,0.25,0.035837209982916785
-9026.76586,-9199.932119302615,-9890.470723536737,0.28125,0.04945893005046596
-9345.48628,-9315.021886674967,-10005.56049090909,0.0625,0.03824738986172827
-9571.61118,-8739.5730498132,-10005.56049090909,0.0,0.021981666582450547
-9808.7514,-9545.201421419675,-10005.56049090909,0.0,0.01934548674263649
-10076.00596,-9976.788049066003,-8538.16595691158,0.09375,0.023548128333456677
-10300.52548,-10494.692002241594,-9199.932119302615,0.0,0.02356413994380797
-10531.44614,-10091.877816438355,-8538.16595691158,0.0,0.019399368028210212
-10726.0532,-10322.057351183063,-9660.291188792029,0.0,0.01942119937167331
-10831.9318,-10523.464444084682,-9487.6565377335,0.0625,0.022114300472301843
-10915.8448,-9142.387235616437,-11703.134559651307,0.03125,0.023407863567250577
-10947.9856,-9142.387235616437,-9487.6565377335,0.03125,0.022029245194969214
-11044.6718,-9142.387235616437,-3330.353983312578,0.09375,0.024978183864052046
-11206.3504,-11530.499908592778,-5574.604447073474,0.1875,0.03334819783974973
-11327.0832,-11530.499908592778,1014.2847349937747,0.125,0.03502389983277491
-11351.7724,-11703.134559651307,1014.2847349937747,0.03125,0.02667432923782535
-11344.651,-11703.134559651307,1014.2847349937747,0.0,0.020808637833878665
-11119.5946,-11357.865257534246,-12105.948745454545,0.0,0.019548003018012256
-10949.5884,-11357.865257534246,-12105.948745454545,0.0,0.01956972960472293
-10748.3802,-10839.961304358654,-12249.810954669987,0.03125,0.020876719443481306
-10511.81762,-10839.961304358654,-12249.810954669987,0.21875,0.032702614160501284
-10305.89854,-9976.788049066003,-12249.810954669987,0.25,0.045514269456224464
-10197.63554,-9775.380956164383,-11357.865257534246,0.0625,0.036400764908478746
-10067.79834,-10322.057351183063,-11357.865257534246,0.0,0.022314576861013027
-9967.42714,-10322.057351183063,-11357.865257534246,0.09375,0.02387976653461307
-9985.52272,-10091.877816438355,-3330.353983312578,0.0,0.023895552137588646
-10139.9302,-10091.877816438355,-7559.902934246575,0.0,0.019666181038367758
-10300.408,-10091.877816438355,-769.6066592777079,0.03125,0.02098079963516724
-10415.2144,-10091.877816438355,-9487.6565377335,0.09375,0.025260557651195725
-10495.5848,-10322.057351183063,-769.6066592777079,0.0,0.023981265264631135
-10428.92178,-10322.057351183063,-769.6066592777079,0.0,0.019736808625519683
-10231.34568,-10523.464444084682,-9487.6565377335,0.0,0.01975840240999914
-9869.16302,-10091.877816438355,-9976.788049066003,0.125,0.025746092733729624
-9295.44378,-10005.56049090909,-11846.99676886675,0.625,0.08191400921294029
-8321.95294,-9027.297468244084,-9976.788049066003,0.46875,0.11118211939328518
-6942.68028,-8854.662817185554,-9976.788049066003,0.28125,0.0716840460763557
-4964.091632,-5401.969796014942,-10437.147118555416,0.65625,0.09741559880175511
-2477.669712,-4020.8925875466994,-10322.057351183063,0.78125,0.16317098955556447
469.436728,-3646.8508435865497,-10091.877816438355,0.15625,0.10992939870889189
3654.204088,-1287.5106124532995,-10005.56049090909,0.1875,0.03722617448800599
6893.240408,6740.000661768368,3776.4391519302626,0.21875,0.04135590677131037
9961.95266,9070.56845105853,4064.1635703611464,0.25,0.04580280716655157
12707.38988,9013.023567372355,8754.071590784559,0.375,0.05903810831784227
15028.1406,13300.117401992527,-5286.88002864259,0.46875,0.08011329484466707
16812.615,15688.23007496887,-3646.8508435865497,0.375,0.08009847307014778
18036.1932,16004.726935242841,5272.606127770861,0.25,0.05899927929239413
18901.188,17615.983678455792,1877.4579902864261,0.09375,0.03810347452775715
19406.4732,19745.144374844334,12465.716588542964,0.25,0.03812209003076231
19652.1794,19745.144374844334,15630.68519128269,0.96875,0.15622309935411507
19765.3162,19745.144374844334,11458.681124034869,0.03125,0.14326016277932221
19805.6044,19140.92309613948,17241.941934495644,0.0625,0.023601840130817047
19566.297,19773.916816687422,19140.92309613948,0.0625,0.025042332401706
19189.9706,19140.92309613948,18565.47425927771,0.0,0.022337938598358358
18669.6892,19140.92309613948,12264.309495641348,0.0,0.019635369875027658
17934.8888,17961.25298057285,17759.845887671236,0.09375,0.02394328603906141
17039.7208,17126.85216712329,17961.25298057285,0.09375,0.028248378813087335
16210.4,16091.044260772105,16004.726935242841,0.46875,0.05948030720347559
15303.9104,15112.781238107098,14940.14658704857,0.0625,0.057915138885018105
14323.5148,13789.248913325031,14940.14658704857,0.53125,0.06575681095802868
13120.0844,13789.248913325031,11919.040193524284,0.1875,0.07285360684421832
11818.91822,13328.88984383562,10163.92124109589,0.0,0.02948588409562115
10222.67002,10279.011008468246,19745.144374844334,0.03125,0.02096751652392232
8563.18052,8984.251125529267,8984.251125529267,0.09375,0.025289319774072175
6916.57928,7114.04240572852,8984.251125529267,0.125,0.030008830946557825
5530.48404,5905.599848318805,10912.00472901619,0.0,0.02571454054243437
4331.48706,3546.259617185555,4553.29508169365,0.34375,0.04211155144380148
3477.46294,3258.535198754671,6020.689615691161,0.34375,0.06451484883724798
2828.3482,6740.000661768368,208.65636338729928,1.0,0.17323807149168588
2377.31154,2798.1761292652554,4754.70217459527,0.0,0.15081732838389547
2095.80566,1935.002873972604,-2553.4980535491904,0.125,0.025696447149692134
1874.7039,2021.320199501868,14911.374145205482,0.0,0.02571032089279258
1588.13802,1445.8713626401004,16407.541121046077,0.0,0.01971081266900103
1358.151134,1043.0571768368627,1043.0571768368627,0.0,0.019732424720447096
1002.7067602,899.1949676214208,899.1949676214208,0.0,0.019754021585020577
453.8807782,553.9256655043591,582.6981073474471,0.09375,0.02410222045552205
-205.1924818,-1287.5106124532995,-395.5649153175582,0.3125,0.04373918989327457
-839.9699418,1676.0508973848082,-395.5649153175582,0.03125,0.04072537120522912
-1530.1865758,-1316.2830542963875,-395.5649153175582,0.0,0.021106593743115864
-2235.807662,-2006.821658530509,-2237.001193275217,0.0625,0.022572389541476476
-2905.94644,-2697.3602627646324,-5286.88002864259,0.03125,0.02390746906250841
-3615.54636,-3646.8508435865497,-3416.671308841842,0.0625,0.023927505473007652
-4465.663,-4394.934331506849,-3934.5752620174335,0.0,0.022625292170281072
-5293.07042,-4855.293400996263,-4567.568982565379,0.34375,0.04248529593884976
-6026.60184,-5747.239098132004,-5114.245377584059,0.5,0.0824042527724349
-6670.6383,-4279.844564134495,-5143.017819427147,0.0625,0.06254550044970171
-7191.63,-7185.861190286425,-5430.742237858032,0.3125,0.04236888032827723
-7447.95482,-7617.447817932752,-6121.280842092154,0.03125,0.0409222671992901
-7696.7014,-7818.8549108343705,-7214.633632129514,0.0,0.021180114713311087
-7864.0697,-7818.8549108343705,6740.000661768368,0.0,0.019878052165324938
-8061.2385,-7905.172236363635,-7818.8549108343705,0.0,0.019899546803269913
-8189.161,-8221.669096637608,-7818.8549108343705,0.0,0.019921026368418263
-8342.25154,-8077.806887422166,-8049.034445579078,0.0,0.0199424908754656
-8430.71574,-8221.669096637608,-9027.297468244084,0.0,0.019963940339104497
-8530.48652,-8710.800607970112,-9027.297468244084,0.0,0.01998537477402429
-8562.98484,-8451.848631382316,-9372.566770361145,0.0,0.02000679419491091
-8566.75724,-8538.16595691158,-9372.566770361145,0.0,0.020028198616446773
-8528.90482,-8538.16595691158,-9372.566770361145,0.0,0.020049588053310606
-8522.42158,-8566.938398754668,-9832.925839850559,0.0,0.02007096252017731
-8497.34052,-8538.16595691158,-9832.925839850559,0.0,0.02009232203171781
-8428.30934,-8538.16595691158,-9832.925839850559,0.0,0.02011366660259892
-8450.98706,-8538.16595691158,-9832.925839850559,0.0,0.020134996247483203
-8493.70018,-8451.848631382316,-8566.938398754668,0.0,0.0201563109810288
-8392.7469,-8451.848631382316,-8538.16595691158,0.0,0.020177610817889328
-8189.01416,-8509.393515068492,-8538.16595691158,0.0,0.020198895772713735
-7988.82688,-8451.848631382316,-8538.16595691158,0.0,0.02022016586014614
-7781.79646,-8192.89665479452,-8538.16595691158,0.125,0.02643138184336883
-7548.52266,-7473.58560871731,-8451.848631382316,0.125,0.03263871178648151
-7523.18912,-7703.765143462017,-8509.393515068492,0.0,0.026454288089001264
-7633.66376,-7703.765143462017,-8538.16595691158,0.09375,0.02471758045906052
-7734.47472,-7905.172236363635,-8538.16595691158,0.09375,0.029179776620733865
-7707.1117,-7905.172236363635,-8192.89665479452,0.0,0.02474509590064789
-7537.1393,-7761.3100271481935,1676.0508973848082,0.0,0.02031327920285445
-6918.7544,-7732.5375853051055,-8451.848631382316,0.0625,0.023171520942917526
-5974.31092,-5114.245377584059,-8451.848631382316,0.71875,0.09783937631551735
-4703.056,-6696.729678953922,-8451.848631382316,0.0,0.09499285842659548
-3022.770518,-3330.353983312578,-8451.848631382316,1.0,0.15544969159476993
-957.526178,-1201.1932869240336,-8451.848631382316,0.0,0.15544627582109566
1389.538782,755.3327584059789,4265.570663262766,0.0,0.020329889559989312
4015.437322,3459.9422916562908,-7876.399794520547,0.21875,0.03280132352010878
6675.742962,6883.862870983812,6337.186475965133,0.0,0.03280962547858518
9185.08946,9070.56845105853,7257.90461494396,0.0,0.020367666374221466
11471.97008,11055.866938231633,9185.658218430886,0.0,0.020388818728474974
13410.18492,12839.758332503116,14048.200889912827,0.0,0.020409956346222953
14939.1564,14652.422168617686,16407.541121046077,0.5625,0.06996891064206864
16291.5714,13875.566238854299,14681.194610460774,0.15625,0.07813484262599518
17490.2028,18133.887631631384,16608.948213947697,0.25,0.04350139875662414
18517.0878,17673.528562141968,16378.768679202989,0.34375,0.05857933613394903
19310.9978,19313.557747198007,16781.58286500623,0.375,0.070059813361954
19983.7522,19630.054607471982,8984.251125529267,0.40625,0.07655915566671481
20417.7892,19543.73728194272,10279.011008468246,0.25,0.06505826134926161
20638.3858,21183.766466998757,19745.144374844334,0.96875,0.16350303138873792
20620.9914,21183.766466998757,17615.983678455792,0.0,0.14855696255925716
20545.184,20637.090071980077,19169.695537982567,0.0,0.020328033806111347
20252.1196,20637.090071980077,23140.29251232877,0.0,0.020349213783341855
19811.9752,20522.000304607725,21385.173559900373,0.1875,0.030640161673025117
19223.6182,18709.33646849315,21385.173559900373,0.96875,0.15894668009728874
18517.595,19745.144374844334,20234.275886176838,0.0,0.14866161625197205
17506.5872,17932.480538729764,13990.65600622665,0.15625,0.028538749065459466
16414.6504,17011.762399750936,15112.781238107098,0.0,0.028550261634639255
15139.8818,15112.781238107098,20522.000304607725,0.625,0.07957902028375478
13810.376,13789.248913325031,20522.000304607725,0.25,0.0945143043330614
12398.86146,12494.489030386052,14307.152866500623,0.09375,0.03978228003886731
11098.87634,11113.411821917809,9876.196822665006,0.0,0.02484316325612827
9905.0647,9876.196822665006,9646.017287920298,0.0,0.020376332038943547
8995.5763,8984.251125529267,19630.054607471982,0.0,0.020397478355445232
8308.6372,7977.215661021171,7142.814847571608,0.53125,0.06587090888150139
7878.70732,10077.603915566626,5416.468336986301,0.78125,0.15311930999929907
7683.38348,7114.04240572852,3862.7564774595266,0.40625,0.13750031573025143
7552.11526,6567.36601070984,4553.29508169365,0.34375,0.07355740358575918
7332.55096,6481.048685180573,5704.192755417185,0.09375,0.048164541705872504
6983.35452,6740.000661768368,13990.65600622665,0.4375,0.05829867451647696
6568.61238,8984.251125529267,5445.2407788293895,0.0,0.05380420922190159
6023.75808,6222.096708592777,3718.8942682440866,0.3125,0.040729324514802434
5392.30944,5099.97147671233,5272.606127770861,0.71875,0.11628415710153177
4695.34842,4553.29508169365,5128.743918555418,0.0,0.09586399811547748
3976.96484,4092.9360122042344,16724.037981320052,0.0,0.020307804796668476
3337.71492,3833.9840356164386,4236.798221419678,0.3125,0.040746701576705534
2716.3018,2366.5895016189315,669.015432876713,0.125,0.04703239181734161
2257.16688,2395.3619434620196,3057.1281058530512,0.125,0.0328964601426611
1931.85072,1935.002873972604,1935.002873972604,0.0,0.02662008445259022
1582.034476,1445.8713626401004,1560.9611300124543,0.0,0.020347621487122085
1122.542428,1330.7815952677465,1330.7815952677465,0.0,0.020368787810307744
